date,suburb,property_type,bedrooms,bathrooms,average_rent
2023-07-01,Rockingham,Townhouse,3,3,638
2023-07-01,Rockingham,Townhouse,4,1,612
2023-07-01,Rockingham,Townhouse,4,2,673
2023-07-01,Rockingham,Townhouse,4,3,734
2023-07-01,Rockingham,Townhouse,5,1,692
2023-07-01,Rockingham,Townhouse,5,2,761
2023-07-01,Rockingham,Townhouse,5,3,830
2023-07-01,Rockingham,Apartment,1,1,333
2023-07-01,Rockingham,Apartment,2,1,419
2023-07-01,Rockingham,Apartment,2,2,461
2023-07-01,Rockingham,Apartment,3,1,476
2023-07-01,Rockingham,Apartment,3,2,524
2023-07-01,Rockingham,Apartment,3,3,571
2023-10-01,Rockingham,House,1,1,392
2023-10-01,Rockingham,House,2,1,493
2023-10-01,Rockingham,House,2,2,542
2023-10-01,Rockingham,House,3,1,560
2023-10-01,Rockingham,House,3,2,616
2023-10-01,Rockingham,House,3,3,672
2023-10-01,Rockingham,House,4,1,644
2023-10-01,Rockingham,House,4,2,708
2023-10-01,Rockingham,House,4,3,773
2023-10-01,Rockingham,House,5,1,728
2023-10-01,Rockingham,House,5,2,801
2023-10-01,Rockingham,House,5,3,874
2023-10-01,Rockingham,Townhouse,1,1,372
2023-10-01,Rockingham,Townhouse,2,1,468
2023-10-01,Rockingham,Townhouse,2,2,515
2023-10-01,Rockingham,Townhouse,3,1,532
2023-10-01,Rockingham,Townhouse,3,2,585
2023-10-01,Rockingham,Townhouse,3,3,638
2023-10-01,Rockingham,Townhouse,4,1,612
2023-10-01,Rockingham,Townhouse,4,2,673
2023-10-01,Rockingham,Townhouse,4,3,734
2023-10-01,Rockingham,Townhouse,5,1,692
2023-10-01,Rockingham,Townhouse,5,2,761
2023-10-01,Rockingham,Townhouse,5,3,830
2023-10-01,Rockingham,Apartment,1,1,333
2023-10-01,Rockingham,Apartment,2,1,419
2023-10-01,Rockingham,Apartment,2,2,461
2023-10-01,Rockingham,Apartment,3,1,476
2023-10-01,Rockingham,Apartment,3,2,524
2023-10-01,Rockingham,Apartment,3,3,571
2024-01-01,Rockingham,House,1,1,406
2024-01-01,Rockingham,House,2,1,510
2024-01-01,Rockingham,House,2,2,561
2024-01-01,Rockingham,House,3,1,580
2024-01-01,Rockingham,House,3,2,638
2024-01-01,Rockingham,House,3,3,696
2024-01-01,Rockingham,House,4,1,667
2024-01-01,Rockingham,House,4,2,734
2024-01-01,Rockingham,House,4,3,800
2024-01-01,Rockingham,House,5,1,754
2024-01-01,Rockingham,House,5,2,829
2024-01-01,Rockingham,House,5,3,905
2024-01-01,Rockingham,Townhouse,1,1,386
2024-01-01,Rockingham,Townhouse,2,1,485
2024-01-01,Rockingham,Townhouse,2,2,533
2024-01-01,Rockingham,Townhouse,3,1,551
2024-01-01,Rockingham,Townhouse,3,2,606
2024-01-01,Rockingham,Townhouse,3,3,661
2024-01-01,Rockingham,Townhouse,4,1,634
2024-01-01,Rockingham,Townhouse,4,2,697
2024-01-01,Rockingham,Townhouse,4,3,760
2024-01-01,Rockingham,Townhouse,5,1,716
2024-01-01,Rockingham,Townhouse,5,2,788
2024-01-01,Rockingham,Townhouse,5,3,860
2024-01-01,Rockingham,Apartment,1,1,345
2024-01-01,Rockingham,Apartment,2,1,434
2024-01-01,Rockingham,Apartment,2,2,477
2024-01-01,Rockingham,Apartment,3,1,493
2024-01-01,Rockingham,Apartment,3,2,542
2024-01-01,Rockingham,Apartment,3,3,592
2024-04-01,Rockingham,House,1,1,420
2024-04-01,Rockingham,House,2,1,528
2024-04-01,Rockingham,House,2,2,581
2024-04-01,Rockingham,House,3,1,600
2024-04-01,Rockingham,House,3,2,660
2024-04-01,Rockingham,House,3,3,720
2024-04-01,Rockingham,House,4,1,690
2024-04-01,Rockingham,House,4,2,759
2024-04-01,Rockingham,House,4,3,828
2024-04-01,Rockingham,House,5,1,780
2024-04-01,Rockingham,House,5,2,858
2024-04-01,Rockingham,House,5,3,936
2024-04-01,Rockingham,Townhouse,1,1,399
2024-04-01,Rockingham,Townhouse,2,1,502
2024-04-01,Rockingham,Townhouse,2,2,552
2024-04-01,Rockingham,Townhouse,3,1,570
2024-04-01,Rockingham,Townhouse,3,2,627
2024-04-01,Rockingham,Townhouse,3,3,684
2024-04-01,Rockingham,Townhouse,4,1,656
2024-04-01,Rockingham,Townhouse,4,2,721
2024-04-01,Rockingham,Townhouse,4,3,787
2024-04-01,Rockingham,Townhouse,5,1,741
2024-04-01,Rockingham,Townhouse,5,2,815
2024-04-01,Rockingham,Townhouse,5,3,889
2024-04-01,Rockingham,Apartment,1,1,357
2024-04-01,Rockingham,Apartment,2,1,449
2024-04-01,Rockingham,Apartment,2,2,494
2024-04-01,Rockingham,Apartment,3,1,510
2024-04-01,Rockingham,Apartment,3,2,561
2024-04-01,Rockingham,Apartment,3,3,612
2024-07-01,Rockingham,House,1,1,427
2024-07-01,Rockingham,House,2,1,537
2024-07-01,Rockingham,House,2,2,590
2024-07-01,Rockingham,House,3,1,610
2024-07-01,Rockingham,House,3,2,671
2024-07-01,Rockingham,House,3,3,732
2024-07-01,Rockingham,House,4,1,702
2024-07-01,Rockingham,House,4,2,772
2024-07-01,Rockingham,House,4,3,842
2024-07-01,Rockingham,House,5,1,793
2024-07-01,Rockingham,House,5,2,872
2024-07-01,Rockingham,House,5,3,952
2024-07-01,Rockingham,Townhouse,1,1,406
2024-07-01,Rockingham,Townhouse,2,1,510
2024-07-01,Rockingham,Townhouse,2,2,561
2024-07-01,Rockingham,Townhouse,3,1,580
2024-07-01,Rockingham,Townhouse,3,2,637
2024-07-01,Rockingham,Townhouse,3,3,695
2024-07-01,Rockingham,Townhouse,4,1,666
2024-07-01,Rockingham,Townhouse,4,2,733
2024-07-01,Rockingham,Townhouse,4,3,800
2024-07-01,Rockingham,Townhouse,5,1,753
2024-07-01,Rockingham,Townhouse,5,2,829
2024-07-01,Rockingham,Townhouse,5,3,904
2024-07-01,Rockingham,Apartment,1,1,363
2024-07-01,Rockingham,Apartment,2,1,456
2024-07-01,Rockingham,Apartment,2,2,502
2024-07-01,Rockingham,Apartment,3,1,518
2024-07-01,Rockingham,Apartment,3,2,570
2024-07-01,Rockingham,Apartment,3,3,622
2024-10-01,Rockingham,House,1,1,420
2024-10-01,Rockingham,House,2,1,528
2024-10-01,Rockingham,House,2,2,581
2024-10-01,Rockingham,House,3,1,600
2024-10-01,Rockingham,House,3,2,660
2024-10-01,Rockingham,House,3,3,720
2024-10-01,Rockingham,House,4,1,690
2024-10-01,Rockingham,House,4,2,759
2024-10-01,Rockingham,House,4,3,828
2024-10-01,Rockingham,House,5,1,780
2024-10-01,Rockingham,House,5,2,858
2024-10-01,Rockingham,House,5,3,936
2024-10-01,Rockingham,Townhouse,1,1,399
2024-10-01,Rockingham,Townhouse,2,1,502
2024-10-01,Rockingham,Townhouse,2,2,552
2024-10-01,Rockingham,Townhouse,3,1,570
2024-10-01,Rockingham,Townhouse,3,2,627
2024-10-01,Rockingham,Townhouse,3,3,684
2024-10-01,Rockingham,Townhouse,4,1,656
2024-10-01,Rockingham,Townhouse,4,2,721
2024-10-01,Rockingham,Townhouse,4,3,787
2024-10-01,Rockingham,Townhouse,5,1,741
2024-10-01,Rockingham,Townhouse,5,2,815
2024-10-01,Rockingham,Townhouse,5,3,889
2024-10-01,Rockingham,Apartment,1,1,357
2024-10-01,Rockingham,Apartment,2,1,449
2024-10-01,Rockingham,Apartment,2,2,494
2024-10-01,Rockingham,Apartment,3,1,510
2024-10-01,Rockingham,Apartment,3,2,561
2024-10-01,Rockingham,Apartment,3,3,612
2025-01-01,Rockingham,House,1,1,448
2025-01-01,Rockingham,House,2,1,563
2025-01-01,Rockingham,House,2,2,620
2025-01-01,Rockingham,House,3,1,640
2025-01-01,Rockingham,House,3,2,704
2025-01-01,Rockingham,House,3,3,768
2025-01-01,Rockingham,House,4,1,736
2025-01-01,Rockingham,House,4,2,810
2025-01-01,Rockingham,House,4,3,883
2025-01-01,Rockingham,House,5,1,832
2025-01-01,Rockingham,House,5,2,915
2025-01-01,Rockingham,House,5,3,998
2025-01-01,Rockingham,Townhouse,1,1,426
2025-01-01,Rockingham,Townhouse,2,1,535
2025-01-01,Rockingham,Townhouse,2,2,589
2025-01-01,Rockingham,Townhouse,3,1,608
2025-01-01,Rockingham,Townhouse,3,2,669
2025-01-01,Rockingham,Townhouse,3,3,730
2025-01-01,Rockingham,Townhouse,4,1,699
2025-01-01,Rockingham,Townhouse,4,2,769
2025-01-01,Rockingham,Townhouse,4,3,839
2025-01-01,Rockingham,Townhouse,5,1,790
2025-01-01,Rockingham,Townhouse,5,2,869
2025-01-01,Rockingham,Townhouse,5,3,948
2025-01-01,Rockingham,Apartment,1,1,381
2025-01-01,Rockingham,Apartment,2,1,479
2025-01-01,Rockingham,Apartment,2,2,527
2025-01-01,Rockingham,Apartment,3,1,544
2025-01-01,Rockingham,Apartment,3,2,598
2025-01-01,Rockingham,Apartment,3,3,653
2025-04-01,Rockingham,House,1,1,455
2025-04-01,Rockingham,House,2,1,572
2025-04-01,Rockingham,House,2,2,629
2025-04-01,Rockingham,House,3,1,650
2025-04-01,Rockingham,House,3,2,715
2025-04-01,Rockingham,House,3,3,780
2025-04-01,Rockingham,House,4,1,747
2025-04-01,Rockingham,House,4,2,822
2025-04-01,Rockingham,House,4,3,897
2025-04-01,Rockingham,House,5,1,845
2025-04-01,Rockingham,House,5,2,930
2025-04-01,Rockingham,House,5,3,1014
2025-04-01,Rockingham,Townhouse,1,1,432
2025-04-01,Rockingham,Townhouse,2,1,543
2025-04-01,Rockingham,Townhouse,2,2,598
2025-04-01,Rockingham,Townhouse,3,1,618
2025-04-01,Rockingham,Townhouse,3,2,679
2025-04-01,Rockingham,Townhouse,3,3,741
2025-04-01,Rockingham,Townhouse,4,1,710
2025-04-01,Rockingham,Townhouse,4,2,781
2025-04-01,Rockingham,Townhouse,4,3,852
2025-04-01,Rockingham,Townhouse,5,1,803
2025-04-01,Rockingham,Townhouse,5,2,883
2025-04-01,Rockingham,Townhouse,5,3,963
2025-04-01,Rockingham,Apartment,1,1,387
2025-04-01,Rockingham,Apartment,2,1,486
2025-04-01,Rockingham,Apartment,2,2,535
2025-04-01,Rockingham,Apartment,3,1,552
2025-04-01,Rockingham,Apartment,3,2,608
2025-04-01,Rockingham,Apartment,3,3,663
2025-07-01,Rockingham,House,1,1,476
2025-07-01,Rockingham,House,2,1,598
2025-07-01,Rockingham,House,2,2,658
2025-07-01,Rockingham,House,3,1,680
2025-07-01,Rockingham,House,3,2,748
2025-07-01,Rockingham,House,3,3,816
2025-07-01,Rockingham,House,4,1,782
2025-07-01,Rockingham,House,4,2,860
2025-07-01,Rockingham,House,4,3,938
2025-07-01,Rockingham,House,5,1,884
2025-07-01,Rockingham,House,5,2,972
2025-07-01,Rockingham,House,5,3,1061
2025-07-01,Rockingham,Townhouse,1,1,452
2025-07-01,Rockingham,Townhouse,2,1,568
2025-07-01,Rockingham,Townhouse,2,2,625
2025-07-01,Rockingham,Townhouse,3,1,646
2025-07-01,Rockingham,Townhouse,3,2,711
2025-07-01,Rockingham,Townhouse,3,3,775
2025-07-01,Rockingham,Townhouse,4,1,743
2025-07-01,Rockingham,Townhouse,4,2,817
2025-07-01,Rockingham,Townhouse,4,3,891
2025-07-01,Rockingham,Townhouse,5,1,840
2025-07-01,Rockingham,Townhouse,5,2,924
2025-07-01,Rockingham,Townhouse,5,3,1008
2025-07-01,Rockingham,Apartment,1,1,405
2025-07-01,Rockingham,Apartment,2,1,509
2025-07-01,Rockingham,Apartment,2,2,560
2025-07-01,Rockingham,Apartment,3,1,578
2025-07-01,Rockingham,Apartment,3,2,636
2025-07-01,Rockingham,Apartment,3,3,694
2022-01-01,Midland,House,1,1,371
2022-01-01,Midland,House,2,1,466
2022-01-01,Midland,House,2,2,513
2022-01-01,Midland,House,3,1,530
2022-01-01,Midland,House,3,2,583
2022-01-01,Midland,House,3,3,636
2022-01-01,Midland,House,4,1,610
2022-01-01,Midland,House,4,2,670
2022-01-01,Midland,House,4,3,731
2022-01-01,Midland,House,5,1,689
2022-01-01,Midland,House,5,2,758
2022-01-01,Midland,House,5,3,827
2022-01-01,Midland,Townhouse,1,1,352
2022-01-01,Midland,Townhouse,2,1,443
2022-01-01,Midland,Townhouse,2,2,487
2022-01-01,Midland,Townhouse,3,1,504
2022-01-01,Midland,Townhouse,3,2,554
2022-01-01,Midland,Townhouse,3,3,604
2022-01-01,Midland,Townhouse,4,1,579
2022-01-01,Midland,Townhouse,4,2,637
2022-01-01,Midland,Townhouse,4,3,695
2022-01-01,Midland,Townhouse,5,1,655
2022-01-01,Midland,Townhouse,5,2,720
2022-01-01,Midland,Townhouse,5,3,785
2022-01-01,Midland,Apartment,1,1,315
2022-01-01,Midland,Apartment,2,1,396
2022-01-01,Midland,Apartment,2,2,436
2022-01-01,Midland,Apartment,3,1,450
2022-01-01,Midland,Apartment,3,2,496
2022-01-01,Midland,Apartment,3,3,541
2022-04-01,Midland,House,1,1,378
2022-04-01,Midland,House,2,1,475
2022-04-01,Midland,House,2,2,523
2022-04-01,Midland,House,3,1,540
2022-04-01,Midland,House,3,2,594
2022-04-01,Midland,House,3,3,648
2022-04-01,Midland,House,4,1,621
2022-04-01,Midland,House,4,2,683
2022-04-01,Midland,House,4,3,745
2022-04-01,Midland,House,5,1,702
2022-04-01,Midland,House,5,2,772
2022-04-01,Midland,House,5,3,842
2022-04-01,Midland,Townhouse,1,1,359
2022-04-01,Midland,Townhouse,2,1,451
2022-04-01,Midland,Townhouse,2,2,497
2022-04-01,Midland,Townhouse,3,1,513
2022-04-01,Midland,Townhouse,3,2,564
2022-04-01,Midland,Townhouse,3,3,616
2022-04-01,Midland,Townhouse,4,1,590
2022-04-01,Midland,Townhouse,4,2,649
2022-04-01,Midland,Townhouse,4,3,708
2022-04-01,Midland,Townhouse,5,1,667
2022-04-01,Midland,Townhouse,5,2,734
2022-04-01,Midland,Townhouse,5,3,800
2022-04-01,Midland,Apartment,1,1,321
2022-04-01,Midland,Apartment,2,1,404
2022-04-01,Midland,Apartment,2,2,444
2022-04-01,Midland,Apartment,3,1,459
2022-04-01,Midland,Apartment,3,2,505
2022-04-01,Midland,Apartment,3,3,551
2022-07-01,Midland,House,1,1,371
2022-07-01,Midland,House,2,1,466
2022-07-01,Midland,House,2,2,513
2022-07-01,Midland,House,3,1,530
2022-07-01,Midland,House,3,2,583
2022-07-01,Midland,House,3,3,636
2022-07-01,Midland,House,4,1,610
2022-07-01,Midland,House,4,2,670
2022-07-01,Midland,House,4,3,731
2022-07-01,Midland,House,5,1,689
2022-07-01,Midland,House,5,2,758
2022-07-01,Midland,House,5,3,827
2022-07-01,Midland,Townhouse,1,1,352
2022-07-01,Midland,Townhouse,2,1,443
2022-07-01,Midland,Townhouse,2,2,487
2022-07-01,Midland,Townhouse,3,1,504
2022-07-01,Midland,Townhouse,3,2,554
2022-07-01,Midland,Townhouse,3,3,604
2022-07-01,Midland,Townhouse,4,1,579
2022-07-01,Midland,Townhouse,4,2,637
2022-07-01,Midland,Townhouse,4,3,695
2022-07-01,Midland,Townhouse,5,1,655
2022-07-01,Midland,Townhouse,5,2,720
2022-07-01,Midland,Townhouse,5,3,785
2022-07-01,Midland,Apartment,1,1,315
2022-07-01,Midland,Apartment,2,1,396
2022-07-01,Midland,Apartment,2,2,436
2022-07-01,Midland,Apartment,3,1,450
2022-07-01,Midland,Apartment,3,2,496
2022-07-01,Midland,Apartment,3,3,541
2022-10-01,Midland,House,1,1,371
2022-10-01,Midland,House,2,1,466
2022-10-01,Midland,House,2,2,513
2022-10-01,Midland,House,3,1,530
2022-10-01,Midland,House,3,2,583
2022-10-01,Midland,House,3,3,636
2022-10-01,Midland,House,4,1,610
2022-10-01,Midland,House,4,2,670
2022-10-01,Midland,House,4,3,731
2022-10-01,Midland,House,5,1,689
2022-10-01,Midland,House,5,2,758
2022-10-01,Midland,House,5,3,827
2022-10-01,Midland,Townhouse,1,1,352
2022-10-01,Midland,Townhouse,2,1,443
2022-10-01,Midland,Townhouse,2,2,487
2022-10-01,Midland,Townhouse,3,1,504
2022-10-01,Midland,Townhouse,3,2,554
2022-10-01,Midland,Townhouse,3,3,604
2022-10-01,Midland,Townhouse,4,1,579
2022-10-01,Midland,Townhouse,4,2,637
2022-10-01,Midland,Townhouse,4,3,695
2022-10-01,Midland,Townhouse,5,1,655
2022-10-01,Midland,Townhouse,5,2,720
2022-10-01,Midland,Townhouse,5,3,785
2022-10-01,Midland,Apartment,1,1,315
2022-10-01,Midland,Apartment,2,1,396
2022-10-01,Midland,Apartment,2,2,436
2022-10-01,Midland,Apartment,3,1,450
2022-10-01,Midland,Apartment,3,2,496
2022-10-01,Midland,Apartment,3,3,541
2023-01-01,Midland,House,1,1,385
2023-01-01,Midland,House,2,1,484
2023-01-01,Midland,House,2,2,532
2023-01-01,Midland,House,3,1,550
2023-01-01,Midland,House,3,2,605
2023-01-01,Midland,House,3,3,660
2023-01-01,Midland,House,4,1,632
2023-01-01,Midland,House,4,2,696
2023-01-01,Midland,House,4,3,759
2023-01-01,Midland,House,5,1,715
2023-01-01,Midland,House,5,2,787
2023-01-01,Midland,House,5,3,858
2023-01-01,Midland,Townhouse,1,1,366
2023-01-01,Midland,Townhouse,2,1,460
2023-01-01,Midland,Townhouse,2,2,506
2023-01-01,Midland,Townhouse,3,1,522
2023-01-01,Midland,Townhouse,3,2,575
2023-01-01,Midland,Townhouse,3,3,627
2023-01-01,Midland,Townhouse,4,1,601
2023-01-01,Midland,Townhouse,4,2,661
2023-01-01,Midland,Townhouse,4,3,721
2023-01-01,Midland,Townhouse,5,1,679
2023-01-01,Midland,Townhouse,5,2,747
2023-01-01,Midland,Townhouse,5,3,815
2023-01-01,Midland,Apartment,1,1,327
2023-01-01,Midland,Apartment,2,1,411
2023-01-01,Midland,Apartment,2,2,453
2023-01-01,Midland,Apartment,3,1,468
2023-01-01,Midland,Apartment,3,2,514
2023-01-01,Midland,Apartment,3,3,561
2023-04-01,Midland,House,1,1,399
2023-04-01,Midland,House,2,1,502
2023-04-01,Midland,House,2,2,552
2023-04-01,Midland,House,3,1,570
2023-04-01,Midland,House,3,2,627
2023-04-01,Midland,House,3,3,684
2023-04-01,Midland,House,4,1,656
2023-04-01,Midland,House,4,2,721
2023-04-01,Midland,House,4,3,787
2023-04-01,Midland,House,5,1,741
2023-04-01,Midland,House,5,2,815
2023-04-01,Midland,House,5,3,889
2023-04-01,Midland,Townhouse,1,1,379
2023-04-01,Midland,Townhouse,2,1,477
2023-04-01,Midland,Townhouse,2,2,524
2023-04-01,Midland,Townhouse,3,1,542
2023-04-01,Midland,Townhouse,3,2,596
2023-04-01,Midland,Townhouse,3,3,650
2023-04-01,Midland,Townhouse,4,1,623
2023-04-01,Midland,Townhouse,4,2,685
2023-04-01,Midland,Townhouse,4,3,747
2023-04-01,Midland,Townhouse,5,1,704
2023-04-01,Midland,Townhouse,5,2,774
2023-04-01,Midland,Townhouse,5,3,845
2023-04-01,Midland,Apartment,1,1,339
2023-04-01,Midland,Apartment,2,1,426
2023-04-01,Midland,Apartment,2,2,469
2023-04-01,Midland,Apartment,3,1,484
2023-04-01,Midland,Apartment,3,2,533
2023-04-01,Midland,Apartment,3,3,581
2023-07-01,Midland,House,1,1,399
2023-07-01,Midland,House,2,1,502
2023-07-01,Midland,House,2,2,552
2023-07-01,Midland,House,3,1,570
2023-07-01,Midland,House,3,2,627
2023-07-01,Midland,House,3,3,684
2023-07-01,Midland,House,4,1,656
2023-07-01,Midland,House,4,2,721
2023-07-01,Midland,House,4,3,787
2023-07-01,Midland,House,5,1,741
2023-07-01,Midland,House,5,2,815
2023-07-01,Midland,House,5,3,889
2023-07-01,Midland,Townhouse,1,1,379
2023-07-01,Midland,Townhouse,2,1,477
2023-07-01,Midland,Townhouse,2,2,524
2023-07-01,Midland,Townhouse,3,1,542
2023-07-01,Midland,Townhouse,3,2,596
2023-07-01,Midland,Townhouse,3,3,650
2023-07-01,Midland,Townhouse,4,1,623
2023-07-01,Midland,Townhouse,4,2,685
2023-07-01,Midland,Townhouse,4,3,747
2023-07-01,Midland,Townhouse,5,1,704
2023-07-01,Midland,Townhouse,5,2,774
2023-07-01,Midland,Townhouse,5,3,845
2023-07-01,Midland,Apartment,1,1,339
2023-07-01,Midland,Apartment,2,1,426
2023-07-01,Midland,Apartment,2,2,469
2023-07-01,Midland,Apartment,3,1,484
2023-07-01,Midland,Apartment,3,2,533
2023-07-01,Midland,Apartment,3,3,581
2023-10-01,Midland,House,1,1,392
2023-10-01,Midland,House,2,1,493
2023-10-01,Midland,House,2,2,542
2023-10-01,Midland,House,3,1,560
2023-10-01,Midland,House,3,2,616
2023-10-01,Midland,House,3,3,672
2023-10-01,Midland,House,4,1,644
2023-10-01,Midland,House,4,2,708
2023-10-01,Midland,House,4,3,773
2023-10-01,Midland,House,5,1,728
2023-10-01,Midland,House,5,2,801
2023-10-01,Midland,House,5,3,874
2023-10-01,Midland,Townhouse,1,1,372
2023-10-01,Midland,Townhouse,2,1,468
2023-10-01,Midland,Townhouse,2,2,515
2023-10-01,Midland,Townhouse,3,1,532
2023-10-01,Midland,Townhouse,3,2,585
2023-10-01,Midland,Townhouse,3,3,638
2023-10-01,Midland,Townhouse,4,1,612
2023-10-01,Midland,Townhouse,4,2,673
2023-10-01,Midland,Townhouse,4,3,734
2023-10-01,Midland,Townhouse,5,1,692
2023-10-01,Midland,Townhouse,5,2,761
2023-10-01,Midland,Townhouse,5,3,830
2023-10-01,Midland,Apartment,1,1,333
2023-10-01,Midland,Apartment,2,1,419
2023-10-01,Midland,Apartment,2,2,461
2023-10-01,Midland,Apartment,3,1,476
2023-10-01,Midland,Apartment,3,2,524
2023-10-01,Midland,Apartment,3,3,571
2024-01-01,Midland,House,1,1,406
2024-01-01,Midland,House,2,1,510
2024-01-01,Midland,House,2,2,561
2024-01-01,Midland,House,3,1,580
2024-01-01,Midland,House,3,2,638
2024-01-01,Midland,House,3,3,696
2024-01-01,Midland,House,4,1,667
2024-01-01,Midland,House,4,2,734
2024-01-01,Midland,House,4,3,800
2024-01-01,Midland,House,5,1,754
2024-01-01,Midland,House,5,2,829
2024-01-01,Midland,House,5,3,905
2024-01-01,Midland,Townhouse,1,1,386
2024-01-01,Midland,Townhouse,2,1,485
2024-01-01,Midland,Townhouse,2,2,533
2024-01-01,Midland,Townhouse,3,1,551
2024-01-01,Midland,Townhouse,3,2,606
2024-01-01,Midland,Townhouse,3,3,661
2024-01-01,Midland,Townhouse,4,1,634
2024-01-01,Midland,Townhouse,4,2,697
2024-01-01,Midland,Townhouse,4,3,760
2024-01-01,Midland,Townhouse,5,1,716
2024-01-01,Midland,Townhouse,5,2,788
2024-01-01,Midland,Townhouse,5,3,860
2024-01-01,Midland,Apartment,1,1,345
2024-01-01,Midland,Apartment,2,1,434
2024-01-01,Midland,Apartment,2,2,477
2024-01-01,Midland,Apartment,3,1,493
2024-01-01,Midland,Apartment,3,2,542
2024-01-01,Midland,Apartment,3,3,592
2024-04-01,Midland,House,1,1,406
2024-04-01,Midland,House,2,1,510
2024-04-01,Midland,House,2,2,561
2024-04-01,Midland,House,3,1,580
2024-04-01,Midland,House,3,2,638
2024-04-01,Midland,House,3,3,696
2024-04-01,Midland,House,4,1,667
2024-04-01,Midland,House,4,2,734
2024-04-01,Midland,House,4,3,800
2024-04-01,Midland,House,5,1,754
2024-04-01,Midland,House,5,2,829
2024-04-01,Midland,House,5,3,905
2024-04-01,Midland,Townhouse,1,1,386
2024-04-01,Midland,Townhouse,2,1,485
2024-04-01,Midland,Townhouse,2,2,533
2024-04-01,Midland,Townhouse,3,1,551
2024-04-01,Midland,Townhouse,3,2,606
2024-04-01,Midland,Townhouse,3,3,661
2024-04-01,Midland,Townhouse,4,1,634
2024-04-01,Midland,Townhouse,4,2,697
2024-04-01,Midland,Townhouse,4,3,760
2024-04-01,Midland,Townhouse,5,1,716
2024-04-01,Midland,Townhouse,5,2,788
2024-04-01,Midland,Townhouse,5,3,860
2024-04-01,Midland,Apartment,1,1,345
2024-04-01,Midland,Apartment,2,1,434
2024-04-01,Midland,Apartment,2,2,477
2024-04-01,Midland,Apartment,3,1,493
2024-04-01,Midland,Apartment,3,2,542
2024-04-01,Midland,Apartment,3,3,592
2024-07-01,Midland,House,1,1,406
2024-07-01,Midland,House,2,1,510
2024-07-01,Midland,House,2,2,561
2024-07-01,Midland,House,3,1,580
2024-07-01,Midland,House,3,2,638
2024-07-01,Midland,House,3,3,696
2024-07-01,Midland,House,4,1,667
2024-07-01,Midland,House,4,2,734
2024-07-01,Midland,House,4,3,800
2024-07-01,Midland,House,5,1,754
2024-07-01,Midland,House,5,2,829
2024-07-01,Midland,House,5,3,905
2024-07-01,Midland,Townhouse,1,1,386
2024-07-01,Midland,Townhouse,2,1,485
2024-07-01,Midland,Townhouse,2,2,533
2024-07-01,Midland,Townhouse,3,1,551
2024-07-01,Midland,Townhouse,3,2,606
2024-07-01,Midland,Townhouse,3,3,661
2024-07-01,Midland,Townhouse,4,1,634
2024-07-01,Midland,Townhouse,4,2,697
2024-07-01,Midland,Townhouse,4,3,760
2024-07-01,Midland,Townhouse,5,1,716
2024-07-01,Midland,Townhouse,5,2,788
2024-07-01,Midland,Townhouse,5,3,860
2024-07-01,Midland,Apartment,1,1,345
2024-07-01,Midland,Apartment,2,1,434
2024-07-01,Midland,Apartment,2,2,477
2024-07-01,Midland,Apartment,3,1,493
2024-07-01,Midland,Apartment,3,2,542
2024-07-01,Midland,Apartment,3,3,592
2024-10-01,Midland,House,1,1,406
2024-10-01,Midland,House,2,1,510
2024-10-01,Midland,House,2,2,561
